puzzle,solution,clue_count,id
000000060000427000300000000000703001000000600000000700005004000620001000000005006,247138569956427183318596472562743891473819625189652734895264317624371958731985246,17,3994787
000201000000008000200000087037004090000007005800000000082910050700480000910000400,578241369396578214241396587637854192129637845854129673482913756765482931913765428,24,3559887
007050800000000000509000003000000102000000000756000080000537000602000030000200000,437956821218743956569821743843675192921384675756192384184537269692418537375269418,19,3849147
369417502825069741000805936194070365200653419600194827930742008040506193080031274,369417582825369741417825936194278365278653419653194827931742658742586193586931274,60,1287007
071000200020700005000000700060852097000007000000000802006008900058020000200000000,471365289829741365635289741163852497582497613947613852716538924358924176294176538,23,3610066
000060000090001002500000600920000000000002185000300000009080004050000800000000030,342869517698751342517234698926518473473692185185347926239186754754923861861475239,19,3840670
149075836863941527572368194217653948984712365356489271438197652625834719791526483,149275836863941527572368194217653948984712365356489271438197652625834719791526483,80,4810
000709003000005000094008000000000040000020060001070000008600019020090008400300020,156749283283165794794238156532916847847523961961874532378652419625491378419387625,22,3682287
000250000300090005020031040000000070000120060000005300700018450650002800000004000,946257183381496725527831649213689574475123968869745312732918456654372891198564237,25,3495175
007000004400000000080049073000000460200004000000000002024000000600007000000000000,367218954495736821182549673738921465219654387546873192924365718653187249871492536,17,3975474
007010030000780000000052000000008020084000000000000007400000380000000000005000700,897614235523789461146352978359478126784261593612935847471526389938147652265893714,17,3996998
000106090106000004908000710000009000000000070000081000015000000000010000000000005,254176398176938524938254716781349652349562871562781439615897243423615987897423165,18,3909669
619582347473961582825307961156823479008479615794615803342796158581234796967158234,619582347473961582825347961156823479238479615794615823342796158581234796967158234,77,244787
020000000090000000000900000000097000000803000003000070000000010800060005500081700,725138964496275183318946257164597832957823641283614579679352418841769325532481796,17,3943513
000000006000000000000930000470603000089400000035000040304000070000305000006000000,218574396963281754547936821472653918189427563635198247354869172721345689896712435,19,3863087
000030000050000600000000040075000000000070060040000500509007000004000000007004002,418936275752418693936752841875641329293875164641293587529187436364529718187364952,17,3974507
000894001000000030000530000000000000000300040000000000900010056001600900000080000,253894671489176235617532498194765823576328149832941567928417356741653982365289714,17,3956717
000100709006200040090008010000050000000390801000680002000000000000510093000800050,483165729156279348297438615618752934725394861349681572571923486864517293932846157,23,3622387
300050087000000100097603504089104075430500860700000040000209618068305092072861403,316452987254798136897613524689134275431527869725986341543279618168345792972861453,42,2412007
479008000000000700000009000000006097006900000000800000000000000000190800002050900,479218635218365749365479128841526397526937481937841256194682573753194862682753914,18,3900593
953000040801000000000000000000100096390000100000006000000000000030008500008000000,953267841841953267267841953724185396396724185185396724519632478632478519478519632,17,3986067
000010320400000000050043070000000200090000005004007010000090100000004000060301000,687915324432768591159243876576139248391482765824657913748596132213874659965321487,20,3803450
200000700007000000000000010000000030000000000400020005002006070040070208000802000,215694783387215496694387512728561934561439827439728165852146379146973258973852641,17,3954957
000400200009005000200060400040020000000000000000040000000004002000008754000300000,861479235479235861235861479946527183527183946183946527698754312312698754754312698,17,3961938
405000000090500000300009020009000040100060000000000000050001000000000000008470903,425137896896542371371689425639258147147963582582714639754391268913826754268475913,18,3935837
050070000000800004200000000407020000920610000000400020000000000001700000000000090,856274139139856274274139856487923615923615487615487923342591768591768342768342591,17,3949885
625893174174526398398471625862934517439715802517268439986347251251689743743152986,625893174174526398398471625862934517439715862517268439986347251251689743743152986,80,34669
010593204400601309905742168500200916000004800000100005268910000074000591009030002,816593274427681359935742168543278916691354827782169435268915743374826591159437682,41,2491368
040085936758396100369014875126000500935160487874953602007631248010420059080500361,241785936758396124369214875126847593935162487874953612597631248613428759482579361,58,1432287
000000000000000030107089004020000080000000002630500010000008000059021008000000040,893254176542716839167389524925147683471863952638592417214678395359421768786935241,20,3786076
000000090090060700085000064000000070000000000009006000040007020000000043600043000,364785192192364785785192364416538279538279416279416538843957621957621843621843957,19,3858899
000001070400900080709000143000007030600008000080000060030009000090000000160003050,856341279413972586729685143942567831675138492381294765234759618597816324168423957,23,3620175
401000902892461753573892041030620170024715390710938264206147539147359820359200410,461573982892461753573892641938624175624715398715938264286147539147359826359286417,63,1099507
583726140194385672627491038352067481769810325408003700036009850045632017971508263,583726149194385672627491538352967481769814325418253796236179854845632917971548263,65,991368
600500004000360501007000300000000000860000000002000050000900000000000003000800002,638517294429368571157249386943685127865172439712493658274936815581724963396851742,17,3995175
045002901910000000602010804000000718200080046701060000020370005070058460058006090,845632971917845623632917854564293718293781546781564239426379185379158462158426397,35,2872387
000000000100804050000000710032000100000000507000008243300000000006900030000000071,563719824197824356248356719432567198981243567675198243354671982716982435829435671,21,3736924
004000000650000200000000490000060010000000000000008030006900000003020009970000000,194382756657194283382657491235769814418235967769418532526971348843526179971843625,17,3966667
108030000000000002000000080000010208000000000003000060600700015040000000097000020,168932547754861392239457681975614238416328759823579164682793415541286973397145826,18,3910980
007040103000000000900000050000070000000000000020008975000004032000100000000230001,857942163361857249942361758618579324579423816423618975185794632236185497794236581,19,3828838
095064012406012958270900364040231075507006200123075496014520009960103527000680103,895364712436712958271958364649231875587496231123875496314527689968143527752689143,53,1741368
010085002230091004050060100500306921190078643300020000605030010001650239000817406,719485362236791584458263197587346921192578643364129875645932718871654239923817456,42,2432287
000046000960007010000020900000000000005000000029700100000800200000070000050203000,312946578964587312578321964183692745745138629629754183497815236236479851851263497,19,3855267
000010000103080956007000043000020060060048000009000000000032790090064300080070010,956413827143287956827596143438729561561348279279651438614832795795164382382975614,27,3365806
790030804000000053003600000900000000000409000010000040000000006000091005000000009,791532864864917253253648791948175632632489517517326948189753426426891375375264189,19,3853873
003005780020008000804060000006000000050680010090054000000007000008032005000000000,963125784521478693874369251386291547457683912192754836239517468648932175715846329,22,3639492
000608100000000000000000600006400302000000006500000000000507010004000000007004003,725648139468139275319275648876491352941352786532786491293567814184923567657814923,17,3959465
236709854710540620548206971851624307620073005970801002180060209465092718392107500,236719854719548623548236971851624397624973185973851462187465239465392718392187546,59,1349507
100000000000900080000080000000000039290000070000000041000010000020000790005790000,138564927546927183972183564814675239293841675657239841769312458321458796485796312,18,3937272
500000004090587000200000000020436509000800000000002040015300090000700000000000075,578213964694587321231649758127436589463895217859172643715324896986751432342968175,23,3613669
000000000000000200007000000000800000400900080108040000030400805000008300500000900,346792158815634279927581463259816734473925681168347592631479825794258316582163947,17,3988669
500008000000050800000000100400000000067045000000090000000000000006000007700010058,519428736673951842284367195451832679967145283328796514845273961196584327732619458,17,3938503
000302005000504000000091000060800000001900000000043058000400781007200564000008090,179362845236584917458791623364815279581927436792643158923456781817239564645178392,26,3422318
000001076000800010000900000209000000000000320005390000040000000000000003000030001,382541976796823514154967832239184765418756329675392148843615297561279483927438651,17,3985243
000001320062090007075260800603029014920140030740006980010030400407015090039000501,894571326362498157175263849653829714928147635741356982516932478487615293239784561,40,2537007
327000000000002080809060000905000076480006000760090000100000000000810000046050010,327985461614732985859461732935148276481276593762593148198624357573819624246357819,25,3490806
512736009080102673300804005430900000600300192201067030149070060003000520720603000,512736489984152673376894215438921756657348192291567834149275368863419527725683941,42,2428868
000004000007600100000000600000062000180000000000010000300800007000007200070230000,836154729297683154541729683754962318183475962629318475362841597418597236975236841,18,3903170
000000004000000002000000010005302007000004009706000000000000025090200740002000000,851723694469185372237946518985312467123674859746598231374869125698251743512437986,18,3905463
000000004900000070084000005000000020026700000000800701010000060000030008000000090,172953684935648172684127935751394826826715349349862751218579463597436218463281597,18,3928868
100084060000000003600130428005000004309000200014702609580900040970413000030000700,193284567248675913657139428725396184369841275814752639582967341976413852431528796,33,2988669
000020040030400680009000000100000008020090000900000000407000300010000090800100000,681325749235479681749861235163254978524798163978613524457986312312547896896132457,19,3831075
000000000000000000060000038600490002040307000200100450370000000100500000000709020,823651947794283615561974238618495372945327186237168459379812564182546793456739821,21,3719425
000000703000000000000000000040300000600010500050602480080020010000050000002006000,496581723273469158518237946841375269629814537357692481785923614164758392932146875,18,3928306
307609210986124073421753869079462135513978642264305798690041387145837926738296451,357689214986124573421753869879462135513978642264315798692541387145837926738296451,73,491368
946810750357946218812357649231795486795084132680201597420103065569420371173569824,946812753357946218812357649231795486795684132684231597428173965569428371173569824,72,559887
200009180080704539039010000903200057050100028008000913790001840802970060001482095,274359186186724539539816274913268457457193628628547913795631842842975361361482795,42,2434887
006000700200000000005000002802010004050802000700000000107500000608000005594000000,346281759281975463975346812862719534453862197719453628127594386638127945594638271,22,3672566
800000090007000000000600400000020009000100000051000207000000020400500981000260050,816742395247935168539618472684327519723159846951486237375891624462573981198264753,21,3745638
000000000800501000010000000006300900200000000000608000049062000057900000000700009,964283175832571694715496382486327951273159846591648723149862537357914268628735419,19,3854202
000800000040000800190000027051300070000000000003000000004001000530460080017000000,276819534345627819198534627951346278782195346463278195624781953539462781817953462,21,3746998
748695213596120480321847965063702804485369072007580639809036041632471598174058326,748695213596123487321847965963712854485369172217584639859236741632471598174958326,68,807287
005000709210390060300000000060009000000000040008060002000006200000902000002000000,685214739214397568397685421461729853729538146538461972873156294156942387942873615,20,3770720
004020300036007000000000700000200001000030000040100000000002000000001000000065200,574928316136457829289613754365274981891536472742189635657842193428391567913765248,17,3993572
000000609020040080904000001000500800200600000000000000002060900000000000000009020,358172649127946583964385271671594832283617495549238716732461958895723164416859327,17,3988306
000006200214070806000000000000000708000902000000000000620400000030000601500620430,375896214214375896896214375962143758758962143143758962621437589437589621589621437,23,3620638
080000710000000000007000902050000070000000000600001200040830005020009030700020009,385962714269714583417583962852496371173258496694371258941837625526149837738625149,21,3724507
000060008000000200840900500000230005000500090004000600003050070008400020070003000,912365748365847219847912563791236485236584197584791632123658974658479321479123856,22,3662007
040900000000000000503040920009010600000030000600400000070800000090006000006000802,748921563921563748563748921489215637215637489637489215374892156892156374156374892,20,3750273
000600350030829706406035208084503100360012800000087005152000400800340502003050000,928674351531829746476135298784563129365912874219487635152798463897346512643251987,39,2618572
942358671835061249176429538504830712017945386603172495359687104708214053421593867,942358671835761249176429538594836712217945386683172495359687124768214953421593867,73,497387
000137000000000590200596030040300000000000000000000300003000600000009000609000010,596137284137284596284596137942365871365871942871942365753418629418629753629753418,19,3830722
008000006000607000200039005083005600050200000162000000800050000607900051000000080,398541726415627938276839145783495612954216873162378594849152367637984251521763489,25,3472850
095806241708241530412009876604312795907468312123705468239657184506084903841903657,395876241768241539412539876684312795957468312123795468239657184576184923841923657,68,803868
080039000076082590000004000600021000097000000000005000000903000000060900009400206,281539647476182593935674128648321759597846312123795864862913475754268931319457286,24,3549394
050009003200000000060750249002000000080600030000080000026000904000306005810004006,758249163249163758163758249692531487487692531531487692326815974974326815815974326,26,3428868
200090000908000020005000000500000609800000000400000003009800005002400360603000904,214798536978635421365124897531247689896351742427986153749863215152479368683512974,23,3565808
700980000000500000500000003000008940001050008000090002030040607807039000000807300,726983154983514276514726893652378941491652738378491562139245687867139425245867319,25,3451992
400600090100030000893074501000740102001000000074002030006490217000127080000005000,427651398165938724893274561638749152251386479974512836586493217349127685712865943,32,3031925
060070003001000000700000608017000000000007000003900170070002040000000300000804009,865279413341685297729431658217543986698127534453968172976312845584796321132854769,21,3701992
000000000084000000000001400310024060000700000609180200000070000900000000047600080,193845672584267319726931458318524967452796831679183245835472196961358724247619583,21,3690808
400000090080001000030000000040000000208040600000290000020800500009300006000000000,475682391682931745931475862143567928298143657567298413726819534819354276354726189,18,3925587
006300000000060000000900000000000084000000563001003000020000357750000400000000020,546372891198465732237981645365729184972814563481653279829146357753298416614537928,19,3812773
300000021218340096005008034094000003006800070830090002000009000000170045009602017,347965821218347596965218734794526183526831479831794652173459268682173945459682317,34,2921399
000009200000000000527000060002000000009004500300600000070900000000040000060007009,183469275496572831527138964742385196619724583358691427875913642931246758264857319,18,3932287
000000009007000024090004700302000040000030000970000001009000000000000400100000000,241763589637589124895124763312697845458231697976845231569418372723956418184372956,17,3960548
010060000700000004800000000000000000008370000000402000003008000000005010601000900,519864723732591864846723591397156482428379156165482379953618247274935618681247935,17,3942669
000000004000070000000000800430000050000005301590000000000000209000000010140908000,612589734985473162374216895431862957268795341597134628753641289829357416146928573,18,3899775
700106300001300000000000006429010037008040000000807942000000200800001003010500080,794126358261358479583479126429615837378942615156837942635784291847291563912563784,27,3345899
003590200080310040095286371069870050001060830008105900006750402000020000900008015,713594268682317549495286371269873154541962837378145926836751492157429683924638715,39,2597850
002001050050000000000000000280004000400693005309002007000000708006000001008010000,872941653653728194194536872285174369417693285369852417931265748526487931748319526,22,3683138
001900000004080500200000090000040300000007000000002100308025006020000000400000000,751964823964283571283751694617849352532617489849532167398125746125476938476398215,19,3870638
370900002000201000000630040000079085090502003000300000008000407000000000000000090,376948152489251736512637849163479285794582613825316974958123467647895321231764598,22,3660350
062073009010000807830001060940208701280015006000060000000100008028050094104000000,462873519519426837837591462946238751283715946751964283375149628628357194194682375,33,2974507
008765000000009000000000000007390000302680000600050900000000000000000008000800000,138765492765249381249138657457392816392681574681457923823516749516974238974823165,17,3969110
809007000010006050000598210070640000380019060204800070400005020090201000026000005,859127346712436958643598217971642583385719462264853179438975621597261834126384795,32,3046399
000010000009008005030000000000000308000000002003000000080205000005000007001800520,562719834179348265438652971216497358947583612853126749784235196325961487691874523,18,3922421
006300000400702900070900000043070190509400200007095008000600010062503847050847000,196354782435782961278961354843276195519438276627195438784629513962513847351847629,34,2932287
000300000000100049000060100006058090000709003000436080001000604000801907090040002,817394526652187349934562178346258791528719463179436285281973654465821937793645812,27,3331087
008500200009216304200000090000060000000000000000003070000000000000000001002000400,348597216579216384261384597857962143134875962926143875613458729485729631792631458,17,3997387
300000000041000000800000201534010680000000000000000000903240000050001000000090000,395124876241687395876539241534712689127968534689453127963245718452871963718396452,19,3866368
000060500000289000400000928045000201001604070730002465000040000084000002560900804,298461537357289146416375928645793281821654379739812465972148653184536792563927814,32,3014492
000000002320004709796030000067090010000700008980100006002000000030000007070000000,145679382328514769796832154467398215251746938983125476812457693639281547574963821,24,3537007
165740382790800015032156970948002507020600498057004031579400120006597843480001750,165749382794823615832156974948312567321675498657984231579438126216597843483261759,54,1684887
001702609000830000502000013050900000030000000008000000600000000705069000000005206,381752649964831725572694813256948371137526984498317562629483157715269438843175296,23,3613087
000043000000605070060007000000050007000000020002401003100000002050004300204000000,927143658413685279865297134386952417741836925592471863138569742659724381274318596,21,3749772
000000000000100000009003005307050000090600070400001000203000000900007000000490037,751984623632175894849263715317859462598642371426731589273518946964327158185496237,20,3768222
300000049605009000000000000000000006007006000009400000700000030050000000000702900,312657849675849321894321657481273596237596418569418273726985134958134762143762985,17,3951991
009005000800000000000000030000000300190000000030000901001068000000000007045000800,269835174853471692417296538574129386192683745638547921721968453986354217345712869,17,3939747
900003460000090130000400009007000800010000900020000040080000001000000000090040002,952183467764295138831476259547932816618754923329861745486527391275319684193648572,20,3801169
040060000000000600000000049000000500105000400070200090507020900032000000000100030,943567182281439657756812349398746521125983476674251893517328964832694715469175238,20,3786647
351000072000500008040602000000704130070000900000080700700050200020000800000200000,351498672267513498849672513598724136472136985613985724736851249924367851185249367,24,3546399
650917842100428536080360790325790104418032079960041253542073018090200307736189420,653917842179428536284365791325796184418532679967841253542673918891254367736189425,60,1307287
030000090007050002200070000000900000000000450008000010000000007140000300000030000,435216798897453162261879534654921873912387456378645219583164927146792385729538641,17,3980769
857601930460920578293587614326070450145236897789415263634792185902108046518064029,857641932461923578293587614326879451145236897789415263634792185972158346518364729,69,744787
000000000000000200020000000030120000090300004002900000000000000003010090250090006,165249873387651249924873651536124987798365124412987365849736512673512498251498736,17,3986500
003040000070900000009300700096070800700000000080010000007090000000700000900000000,213847596478965132659321784196273845732458961584619327827594613361782459945136278,18,3885331
054891070037540801109302546371425900096703425042068713718200600965187030403609180,654891372237546891189372546371425968896713425542968713718234659965187234423659187,58,1412007
800090050000000300000000700090060800080010000000004000300200000000000040020000609,872391456546782391931456782197563824284917563653824917369245178718639245425178639,17,3960372
009004380358060000200050000000001000030000000800000400000000000003000000007002008,769214385358769241214358796926431857431875962875926413642183579183597624597642138,18,3922743
500080040000000000000000100080000090000000008000006000016900000090000861000160000,567281943128349576934675182685412397241793658379856214816924735492537861753168429,17,3959879
000003000100009500200000300520300001000000000000910002000001209030000000000400000,865143927143279586279865314526384791917526438384917652458731269731692845692458173,18,3918269
400000000000805047005000001040000008720000409130009206000000000010500000000000000,497621835261835947385947621549276318726318459138459276854792163613584792972163584,20,3752008
600000100200003009009000000020000090900025600308000200500000010000500080000000000,653489127217653849489217563725368491941725638368941275576834912192576384834192756,19,3826992
000010000090000100541000000006005030000000000000000020005000000010050803600000090,763514289892736154541829376176245938254398617389167425925683741417952863638471592,17,3959070
000602050600000031450000000006000090000090000000310820200070000000000000003008200,731682459682459731459731682316824597824597316597316824245973168168245973973168245,20,3760166
000000029100207003000600000000300081000000690000006530060050900921700000004009300,436581729185297463792634158679345281543812697218976534367458912921763845854129376,25,3484818
007000010000000800030208000000000001040006307600000000000520000096000000000000030,827645913564319872931278546379482651248156397615793284783524169196837425452961738,17,3946703
000000006217090008000000200000900000040013007100060000000000062000000010051002080,583721946217496538964358271672984153849513627135267894398175462426839715751642389,21,3723576
005300740000002000100000000010000000000001067070000580000000003000003004000000200,925318746764592138183476952518637429492851367376249581649125873251783694837964215,17,3941207
000902800006000000000000000040200000000000001030000009960008002002030004000000600,417962835296853147385174926541297368729386451638415279963548712172639584854721693,17,3986924
045307600300090002100045703803950004072060159050070300700600000529004006018500037,245387691387196542196245783863951274472863159951472368734618925529734816618529437,39,2619787
094000006006340000000000000040020000003074000000000000005010000009000000070002400,394785216216349758758261394547128963963574182182936547435817629629453871871692435,17,3958130
000000600000000000800026003000072006009080204000009000900000002203000700000000809,395814627726395418814726593581472936639581274472639185958147362263958741147263859,20,3787007
050004301813760924009830005407123856560479013032080700001907400075300068004018597,756294381813765924249831675497123856568479213132586749681957432975342168324618597,50,1932287
004060000000000030030000000500000000007150090000000000000009000000406000306001850,984362175175894632632715984518943267267158493493627518721589346859436721346271859,17,3991555
672980050050706308000041600065300400000050030000100000700039000021800003040205080,672983154154726398398541672265378419419652837837194265786439521521867943943215786,32,3047318
000000000000000004000900501679000400000600000000000000010004098002800000000030005,125486739937152864468973521679315482284697153351248976713524698542869317896731245,17,3996796
030000780007000090000000253020000000000000500000000060000000049000009000400070600,532491786867253491914786253628534917179862534345917862781625349256349178493178625,17,3977546
000000000060500004000000000020005070150008000000300000000050007800000000506100040,715834926962571384348296751623915478159748632487362195234659817871423569596187243,17,3972850
805900600004032807032000000000060008083000206201003409740009065306740092100000704,875914623914632857632875941497261538583497216261583479748129365356748192129356784,36,2787007
500000000000080000060050790000042100000060924000000006000230079004000000000010200,543729618279681435861453792635942187718365924492178356156234879324897561987516243,21,3698075
085021000000049000000087000090070000000000004000400008051000000200000000000000030,785321946123649785946587123394876512678215394512493678851932467239764851467158239,17,3968679
064083912291045003378902000942850137680137429713420856409308071127594368036271000,564783912291645783378912645942856137685137429713429856459368271127594368836271594,62,1178868
010500000950870001783162900000000000146309072827016593091035200000041307370028409,612594738954873621783162945539287164146359872827416593491735286268941357375628419,44,2307287
000000002600000400000002000000000010000500240000010000500604700007900620000000900,738495162621873495954162873875249316163587249492316587589624731317958624246731958,18,3924424
000000006098000000000000000002000005137000602000000007000305000050800000009600000,743589126598261473216734958962173845137458692485926317671345289354892761829617534,17,3954481
031060000007031004069007018205300740300600102674010080756180000180000560040756801,831469275527831694469527318215398746398674152674215983756182439182943567943756821,41,2471809
500040000000060000000081302700150600050000090020000000000000000000030500070000900,581243769243967185967581342798154623154326897326798451639875214412639578875412936,18,3879810
001080000000000000500000000100070050200100000800000300000008020900060000085002003,491683275638527194572419836143876952259134768867295341316758429924361587785942613,18,3922318
687021495594786320023405086760010254318250967052067803806140579241570038975638142,687321495594786321123495786769813254318254967452967813836142579241579638975638142,65,994787
400100000000080000006049001000000590080070002000000000300050409004702850000000007,459127683217386945836549721741263598985471362623895174372658419194732856568914237,22,3659669
001500000007000004000008005600000700005000000000006000000600000300100000410090080,841572963257369814936418275684251739125937648793846152579683421368124597412795386,17,3970200
264153978315798462879642513526319784931804625487265139152937846648521397793486251,264153978315798462879642513526319784931874625487265139152937846648521397793486251,80,16002
000050400007062185010034206800203600002190500001405300006510000483600000005348762,629851473347962185518734296854273619732196548961485327276519834483627951195348762,39,2599507
001000000000000000580460130000020000000900000000608000010000500020000000005100900,931852746647391285582467139194523867768914352253678491416239578329785614875146923,17,3972099
000050000000800004080000700148020000000000500009000000710004000000000100900070000,492756813576831924381942765148529376637418592259367481713284659824695137965173248,17,3948075
006409000090807206008002000019085062007000009000000500901000020760004800203008675,526439718394817256178652934419785362857263149632941587981576423765324891243198675,32,3053868
000370406003002000400001050000000007000000000000000000002007000070500002000280000,918375426753642918426891753284913567567428139139756284892137645371564892645289371,17,3976100
908000206415000007003700000001900870000000010007000300000000600002090040600047003,978154236415632987263789451521963874396478512847215369754321698132896745689547123,25,3488087
600208000300005000000000008068500000005000000000006900000052000000000060104000000,617238495382945671459761328268593714935174286741826953876352149523419867194687532,17,3973480
000007069006001070000006000000009050805004790000080000000400080090000000000900020,581247369936851274427396815214739658865124793379685142152473986698512437743968521,20,3766002
018500006090004000000000000000007000000100900270400030020008300086090000900000600,318579246795264813642831597531927468864153972279486135427618359186395724953742681,21,3745175
080070692600084000500092300000010700013020040025046800100060439439108200207000008,384571692692384571571692384946813725813725946725946813158267439439158267267439158,37,2745175
974182653812356497536794281657941308491823765283567149148235976325679814769418532,974182653812356497536794281657941328491823765283567149148235976325679814769418532,80,58138
700000000804000000300000002650000000028000010003900500000000006000000800406000000,792365184814792635365814972657143298928657413143928567281579346579436821436281759,17,3942310
000008000890000000000020000000019380020380000008000019207000046009000070004000000,172938465893465721546721938765219384921384657438657219257193846319846572684572193,21,3704313
800300200004200800200805004605000030081003000007000001000000003000030000040009008,856341279314297856279865314625418937481973625937652481592186743168734592743529168,23,3598427
040003000050009020000040000001807004000030900400500270010070040004300000000004003,742653891653189427189742536591827364827436915436591278315978642264315789978264153,23,3615806
001000040407000830000074150040000000000001980809327004600000020010000060000730001,591283746467915832328674159146598273732461985859327614673149528914852367285736491,27,3346809
400000108080643000700801000200700009078906000000025007600300702007109000504000960,463572198981643275752891346245718639178936524396425817619354782827169453534287961,31,3098576
631095207802601549490072063356904871924710635718306092160503928543289706089167354,631495287872631549495872163356924871924718635718356492167543928543289716289167354,66,928868
000600050090000060000049002000000008000000006700006000030000800000703001009200003,328617459495832167176549382961425738254378916783196245637951824842763591519284673,19,3861894
500070000000008000004000003070080000000062000000000007000020000040000030007809004,538274691916358472724196853672981345453762189891543267389425716245617938167839524,17,3981908
000200000000006700000030000000000000000020034943851006400380001000000490000040050,156274389398516742724938165267493518581627934943851276479385621835162497612749853,22,3674424
005001039000000004030000100270006000000000600006319002002000300000000290100002800,425681739681937524937425186274856913319274658856319472792548361548163297163792845,23,3619787
249610875063508924758400316691357240537842169082961050315784090074290031020035487,249613875163578924758429316691357248537842169482961753315784692874296531926135487,64,1037007
064059000020870064007041000843006009000408651051092003506320418030104000000005702,164259387925873164387641925843516279279438651651792843596327418732184596418965732,40,2553868
000400000004007000730600920600000000802000090005000010000005200000000000500002000,156429738924837156738651924613594872872316495495278613367145289289763541541982367,18,3908841
400520683060417200509008070040050310806730429730900068200090801095100740083004006,417529683368417295529368174942856317856731429731942568274695831695183742183274956,44,2285350
001409000030001904020030050286007090094000013317504002000000001040002008800045060,751429836638751924429638157286317495594286713317594682962873541145962378873145269,33,2994787
005140003014980060300000017000000035030010000009000004040000050083520740002409086,265147893714983562398652417421798635536214978879365124947836251683521749152479386,31,3116368
007092013010508040200136800132005490498001070500080130061050324980003060324617905,857492613613578249249136857132765498498321576576984132761859324985243761324617985,47,2122387
018000000005000703006500000020098000600005009090070000462000008000200005009000400,918637254245819763736542981521398647674125839893476512462951378387264195159783426,23,3596809
700000000006900030002700000800090760000000000000000900005000002290050006600009074,734168259186925437952743681821594763549376128367812945475631892298457316613289574,21,3734818
000010000601000500429300000060420000050089000000000000000000300000100000000000050,537816492681294573429375618968427135153689724742531986815962347374158269296743851,17,3988087
230700000007400001090120050100000000403510069060002005000607002942030570006094010,231785694857469231694123857185976423423518769769342185318657942942831576576294318,33,2993572
600000040980000700710000620009000000800040162106000004005000000400002010000000000,652317948984256731713489625549621873837945162126738594295163487478592316361874259,22,3659309
009500000500030000400020006000040901002010005910003000070090000084000009690000010,129568473568437192437129586853742961742916835916853724271695348384271659695384217,24,3504810
000000000000000400039700000060000002004000000000617090000000010800400003003070645,156394278278561439439782156761945382594823761382617594645239817817456923923178645,20,3752784
000000900000000050070000600000000010041002063806000200510000000000000020407005000,684751932923846157175239648259368714741592863836417295512983476398674521467125389,19,3845794
000000009000700000048905010000000005000503000500000008000050020000000001009400000,712648539935712846648935217291874365874563192563291478386159724427386951159427683,17,3954509
053040000400079010700000602000005007970000000000000800000000000000000020000000006,153246978426879315789513642318465297972138564645792831561924783837651429294387156,17,3953800
000800070009200508805000002730600490094700800000040000027360000006004009000070003,263851974479236518815497362732685491194723856658149237927368145386514729541972683,28,3307675
800007040000000601000000000270600030000072000000580000500700200000000000020000300,861357942753294681492168573279641835385972416146583729518739264937426158624815397,18,3919382
000083000003000500000070040060000009000008060000000000602050000000100000014060900,795483621843216597126975348461527839257398164938641752672859413589134276314762985,18,3887796
700003908000000051000000000300900000000000000010380609008090000000030700000601000,764153928829764351153829467382976514976415283415382679538297146641538792297641835,19,3865950
008702030000000000400000700000500008000090000800476003002000000000800620080000000,598762134276134985413985762647513298351298476829476513962347851734851629185629347,19,3814508
000000000000000012031090000000506100010080000060200098053000006008000000007000031,586123749974658312231497865849536127712984653365271498153742986698315274427869531,21,3705722
200300007400090002000500004000008000000001038007060000001000900500003000000000000,215384697483697512796512384154738269962451738837269451621845973548973126379126845,18,3920982
000002000000008507010000020000000800000000000000000040000001450040009000170405000,357942186294168537816573924731254869425896371689317245962781453543629718178435692,17,3969425
000000000000000300000000000000000802280090036000000007000009600360200700000003001,832174965417965328596328174749536812281497536653812497124759683368241759975683241,17,3990441
600008005000060000000001000200040060500009000000000097000000850090000020005600040,627498315351267984948531672279843561516729438483156297162974853794385126835612749,19,3874914
020057498000098201849061307250970084390684512000012973983040705570809146014720039,126357498735498261849261357251973684397684512468512973983146725572839146614725839,55,1596809
082000000600504000000892060000050480800030000010087000100600000008013005405020003,982361574631574892754892361329156487847239156516487239193645728278913645465728913,27,3366368
009007000000000006607000190700040050000002000400695000000000000090000000040010000,819567243324189576657234198732841659965372814481695327573428961196753482248916735,18,3911076
206900700940370000000000009000009037005600800090703000570490300000000000400001000,256914783941378652387265149624189537735642891198753426572496318813527964469831275,25,3494787
716983524389524617425617903867392451154768392293451768978235146641879235532146879,716983524389524617425617983867392451154768392293451768978235146641879235532146879,80,59887
000009000073568000100307586000103450700005020004092107000020003300004002000000000,685219374473568291192347586926173458731485629854692137547826913319754862268931745,29,3224507
009085007500007090700100000402050070105070000000000050050000000006040519300000000,219685437568437192743192685492851376185376924637924851951768243876243519324519768,24,3553868
000008060000590080200400905000050310070001490000640527004000002000080000005000000,957328164146597283238416975469752318572831496381649527814965732723184659695273841,25,3469425
306200000407038010010045086000023001000000000090500200800010079000000800570000023,386291457457638912912745386645823791238179645791564238864312579123957864579486123,28,3309887
002000000600409000000000008030090007429000000100008002000040070000000000000007000,512876394687439251943125768836294517429751683175368942398542176761983425254617839,17,3991658
040900820900800603020600000000000000700000360000005092009200010006530278070016500,643957821957821643821643957365792184792184365184365792539278416416539278278416539,29,3206087
000010480100004370060200005970146238006000000080700641000020700030000800008000060,723519486159684372864273915975146238416832597382795641691428753537961824248357169,30,3181072
