puzzle,solution,clue_count,id
009000000300000000000031900000200000128000040030645010003000000010000000000070050,659824137371569428284731965465218793128397546937645812593486271712953684846172359,19,3831937
300600400000700000000315800009430000000000000030001900000000040000203001000047050,315698427698724513724315896879432165561879234432561978253186749947253681186947352,21,3701732
002591374000307060004820010051000986980015007037900450000750020745632108023009705,862591374519347862374826519451273986986415237237968451198754623745632198623189745,45,2225627
400203000520600000700000000041500070070031000000700003680010030097000080200805001,419253867523678914768149325341582679976431258852796143685917432197324586234865791,27,3360489
060007300000000080000000000000200010003008400100000000300001570000040109610700034,962817345435926781871453692547239816293168457186574923324691578758342169619785234,22,3668631
030012500670934218012005409309108040000329001150740023490203160061007380083001004,934812576675934218812675439329158647746329851158746923497283165561497382283561794,47,2078502
700296803026080704030471902050037096060520370017609205073900620602000100190860500,741296853926385714835471962258137496469528371317649285573914628682753149194862537,46,2174224
436750129578921643291340857657289314829413765140567982782194536914635270365870491,436758129578921643291346857657289314829413765143567982782194536914635278365872491,76,307285
250010080000025000060408900928500004000600800400090000000100000800200100601000230,259316487784925361163478952928531674315647829476892513532164798897253146641789235,27,3356491
009030000000070000230450000000080500020000008000000040008090000390000000000007000,879132465654978123231456987467389512125764398983521746748293651392615874516847239,17,3978256
000390000009060001000000000105040003000000000000230000500080060008000012000000000,841397256739562841256418739185749623623851974974236185512984367498673512367125498,17,3986964
500020000006009001040000057000060000020000500050070310000000000000300005460000000,597124836386759421241638957134865279729413568658972314875291643912346785463587192,19,3821073
002480097079030640684975123010000000050314980900700030706023004001007302305048709,132486597579231648684975123413869275257314986968752431796523814841697352325148769,44,2305621
970241605508003402000568730004826573826000941000194060080409106439602807012780394,973241685568973412241568739194826573826357941357194268785439126439612857612785394,53,1722849
000004007001000290030950080314009000000000310000100006008030000040000000000000740,295814637481376295637952481314769852976528314852143976128437569743695128569281743,22,3629521
520780030006040008798301250400890761601403580000607302940008023107236405003004817,524789136316542978798361254432895761671423589859617342945178623187236495263954817,48,2037006
000080020000000009009000000000160037800090060000000200000050004310800000000000000,743985126126347589589621743295164837837592461461738295978256314314879652652413978,17,3973745
001004000000090200000806000800961000002000090100270000000000072986700000000050009,791524386638197254425836917843961725572348691169275438354689172986712543217453869,23,3571893
204008010001020800080100000800070006600284000000061020100000003000710900090030000,264358719971426835583197642842573196619284357735961428157649283328715964496832571,26,3428321
000000800000000200000600501780000000020000009003000604000860000012500060000200005,236195847591748236847632591789426153624351789153987624975864312312579468468213975,20,3753507
000902000900400700010807200608070000000020000000600000006000100000000600001000000,867952314952413768413867259638579421579124836124638975346785192785291643291346587,18,3922481
001700000009000000006000020000000800000000200500000340000000798000306002000800003,351792684279468135846513927413925876768134259592687341634251798987346512125879463,18,3920331
000000673000300000000540102070000009040900000090000000000000006060837000010000000,458291673921376845736548192672483519843915267195762384387154926269837451514629738,19,3871291
802406010009083060004000800100030000300860090048500027000605000200000006950100403,832456719719283564564971832195732648327864195648519327483695271271348956956127483,31,3109782
700093000601004000020001000009000000010000060030050090000000389000000000000000056,754293618681574932923861745249386571517429863836157294165742389398615427472938156,19,3818683
907301245245769180183542900096007324718423596324600710601200459802054671459176832,967381245245769183183542967596817324718423596324695718671238459832954671459176832,65,997386
000500000030002000050300000500000000090000006000000340870000000021009030000700000,218564793739182465456397281562943178394871526187625349873216954621459837945738612,17,3997519
000900000000020500000000400602080039000000000800090050009006004070200610010000900,185974362794623581263815497652481739937562148841397256329156874478239615516748923,21,3689852
001008000000007040003004200008006000007435800350810002400080000005001600020070900,541298376982367145673154289198726453267435891354819762419682537735941628826573914,27,3369832
000000070400702060000000090204510003000027050100009042000000400000070520003005000,816943275439752168527681394274516983398427651165839742652198437981374526743265819,24,3541266
010004000000000000040060007900800560050700280000000000000050000009030040081000090,713284956695371428842569137937812564456793281128645379264957813579138642381426795,20,3769468
000005000000000008000000370046500182007000603080300000600000050150020400004100826,973815264462973518815462379346597182597281643281346795628734951159628437734159826,26,3401778
050004700480030000093006410000000000060002087100000204900000870000008060000069041,652814739481937625793526418245781396369452187178693254926145873514378962837269541,27,3357784
000100300081000700090507010050002000004059001000060035570200000000000507000000024,725184369481693752396527418953712846864359271217468935579241683142836597638975124,25,3444864
015830006069500003000004070104003000307006400600001005926145380070600150041370092,715832946469517823238964571194753268357286419682491735926145387873629154541378692,39,2564508
600012000000030009050000040300000010905100800000000005230009170598700024000000000,679412583421835769853697241382956417965174832147328695234589176598761324716243958,25,3479994
904800200020149000500000000008000060000916500000000000000700000000000000200030000,914865237327149856586273194758324961432916578691587342869752413143698725275431689,18,3884868
001030080000000000000106000210000600600700090003500000400005000070003000000007000,761932584329458761584176329217389645645721893893564217438615972972843156156297438,18,3894750
900000000000600003070000008000000841000060000350004090080006700000000080009008000,923851476518647923476392518697235841841769352352184697285416739164973285739528164,19,3822815
060900815815034297097105364486309521021806709739251486172500903003710600600490170,364927815815634297297185364486379521521846739739251486172568943943712658658493172,58,1410349
504017020007203456000004790020400679058090030700300005130800000042075903670000080,564917328917283456283564791321458679458796132796321845139842567842675913675139284,38,2641612
000070008000430000060058000050000009006700080000000000900800000000000040400000090,342671958598432671761958432854326719236719584179584326915843267627195843483267195,17,3963489
090000050502809000000250010050080000016000000009400080901040000007060090600100042,198374256562819374743256819254681937816937425379425681931742568427568193685193742,26,3387663
000075000000001000000300000400130090090506000000000650000010089000800400000000300,839275146725461938641389527456138792297546813318927654574613289163892475982754361,19,3813349
035040060000000000000500002400096000002000000000250010000000000100000000080000601,835142967241967538769538142417896253352714896698253714524671389176389425983425671,17,3986686
500804000700000000810000000000120500000900000000040010200083100000001000000000000,536814279792536481814792653348127596127965834965348712259683147683471925471259368,17,3989393
400000000800000000000600000001003070000900050006000000600508230009704000000209700,465182397812397645937645182541823976283976451796451823674518239329764518158239764,20,3761462
094102580780609300003700490302580000510497063479300810957260030831975042200010050,694132587785649321123758496362581974518497263479326815957264138831975642246813759,49,1983280
800000000000000000600004000000006010100002076000010002500047031000000040000000050,874123965213965784695784123932576418148392576756418392529647831381259647467831259,18,3875253
030480261126095007748201005405672900207903804390854602074129008803746120010038706,539487261126395487748261395485672913267913854391854672674129538853746129912538746,55,1578502
203875400014036700050000326038007064042580000179004003325700640780469532090002000,263875491914236785857941326538197264642583917179624853325718649781469532496352178,45,2249452
038029007042760183570301904709003010000690000380200790604578200050030649203946875,138429567942765183576381924769853412421697358385214796694578231857132649213946875,48,2047438
478903526319625478526874319080591260264387195195462783831059647902746831647138952,478913526319625478526874319783591264264387195195462783831259647952746831647138952,75,357419
000300400000000010000008000000009060005030000060200000000020050000000040002010730,529361487487592316316478529274159863195836274863247195738924651651783942942615738,17,3996706
020003000000600030370004092000000000004000000083000000040090000800030060000046080,926873541415629837378514692769381425254967318183452976642798153897135264531246789,20,3756440
170050000009107300000800070000006050400010000000000000000908002012043907000000030,176352849849167325325894176791236458458719263263485791534978612612543987987621534,23,3581769
209000000000090070008000000000000816000000924004008000490006001080010000000000002,269781345345692178178453269537249816816375924924168537493826751682517493751934682,20,3787164
090000800046000000000000050400000500000624000700009000000000000004000080020000430,193465827546782319278931654462817593935624178781359246819543762354276981627198435,17,3987479
080000000020008007070000000000000000030006070009000000000000860302000001650470009,983567412124938657576142398745213986231896574869754123417329865392685741658471239,19,3857531
463900000700000090050000000130090700580100960000008403005800000800300000006007000,463925871718436295952781346134692758587143962629578413275814639841369527396257184,25,3468958
163059070925074631487631259392485167548167023716920480254718306870396542639542718,163259874925874631487631259392485167548167923716923485254718396871396542639542718,72,527054
310007050002000876760920400030004980850300007076590100040850092020400060600209704,314687259592143876768925431231764985859312647476598123147856392923471568685239714,39,2617937
060000800030000000400000000000002700000000004001000930906010058540020000000000006,265139847139487625487265319654392781392871564871654932926713458548926173713548296,19,3861513
620108704047000031308407902403700609196800000075916300900081073860304090034092006,629138754547269831318457962483725619196843527275916348952681473861374295734592186,46,2175215
807520061604879200030641789409700125080215940051096070008350612375102804126984500,897523461614879253532641789469738125783215946251496378948357612375162894126984537,56,1503308
003000000004703000000000000902001000001000902000900000500400006000000000400006500,783295164164783295295164783942631857631857942857942631528419376376528419419376528,17,3992743
000000500001700000900000040790000400000090000603000078002000000510000000000000700,286134597431759826957682341798326415145897263623541978872463159519278634364915782,17,3975263
000046000052000096049203001700324805500607034400000007205700300934000608807009100,178946523352871496649253781796324815581697234423185967215768349934512678867439152,37,2737068
090000000070000040002000000405000000060005000020601000010000000000069000000180050,198452376376918542542736198485273961961845723723691485814527639257369814639184257,17,3991582
520043000040000210007000483000000000096050000800007960000000006000000054400370100,521843679348769215967125483734691528196258347852437961219584736673912854485376192,25,3472818
003000000000000000000010000500047082000000000000060007600000000807625090000073000,263954718781236954945718236596147382174382569328569147652491873837625491419873625,18,3931813
019000070000089000000000000000900000290000008050000090000060000600800007080300000,819235476476189325325746819168923754293574168754618293537461982641892537982357641,17,3942307
000000000060104000024007000600000000000600000035900060000010006019080500000000000,897563214563124987124897653678235491941678325235941768452719836719386542386452179,18,3902614
850002109006000870103000400609500020000900000000004001504026903060890500908400000,857642139426319875193785462619538724742961358385274691574126983261893547938457216,31,3124740
023000510478000000001006000280907305506480000719635000000098050005040070807001403,623874519478159236951326784284917365536482197719635842342798651165243978897561423,36,2774167
009000010700800093001000040050470000402083000000006000600000300000007084000000670,539764812764821593821539746956472138472183965183956427697248351315697284248315679,23,3615588
000030000000600000000040000000009000000020060000306000000000230500280000000761500,924837651873615924651942873367159482195428367482376195716594238549283716238761549,17,3943733
000000020000020340020000000060902000200080000080561279631057004094000750702098030,346715928517829346928643517165972483279384165483561279631257894894136752752498631,32,3047281
000600000006008000000720540400861093068000000003000000000000000002030001704056082,327645819546918327819723546475861293168392475293574168651289734982437651734156982,25,3486113
200000080006007020040020600005010000000000800030000000000000400300000005700000100,213956784596487321847123659475318296962745813138692547621579438384261975759834162,17,3997817
000000590050400120800000430000000000000064070000000000000000800900000010001009000,743128596659437128812596437496371285528964371137285964364712859985643712271859643,17,3976247
000002000000600000060059007600030074300070800000000500200000600000090020050003008,539712486172684953864359217698235174325471869741968532213847695487596321956123748,21,3749408
004786009209015867080932104845073012300200085102008006063124070020807693008300201,514786329239415867687932154845673912376291485192548736963124578421857693758369241,49,1956087
030800900800000100000000005000000080000006007000002300710000000000030250005000000,136875924857924163942163875369517482428396517571482396713258649694731258285649731,17,3957310
000000900004000000000080750500600040000500000680000507000400000000000000090060002,128745963754936128963182754537698241241573689689214537816427395472359816395861472,17,3945307
040000008800000000000300500000200007000007003700010000000800000000100900630050000,145729368863541729927368541314295687592687413786413295459872136278136954631954872,17,3954642
000004000000503600000201000105030040492000006000000000000020100000007360000060400,753694281821573694964281573185736942492815736376942815639428157248157369517369428,21,3716225
000800050000003700500410000000200000086050000200006000004000010030070060000035090,417892356892563741563417289751249638386751924249386175974628513135974862628135497,21,3721159
010003082000608000620000000307000000050000000000307025000000050000109008080000103,514973682973628541628514937367852419852491376491367825139786254245139768786245193,22,3639369
000000000300004005000000000400700908000000000890000030050000000607080040008040000,576328491382194765149567823465732918723819654891456237954673182637281549218945376,17,3940062
003000080096020040002000000000600002600000073000097006400000000000850000000072000,743169285196528347582734691379681452618245973254397816427913568931856724865472139,20,3772994
000000500000000010000000000006050000300001000008003690000100200460000070080070104,714926538629538417835417926196852743347691852258743691573164289461289375982375164,19,3855035
000608000040000001100000090074209600010000000809136070000862030680041709001000086,295618347743925861168473592574289613316754928829136475957862134682341759431597286,31,3082525
090005010004000070006140000000002005070001200000000103002000090007000000000000000,298765314134289576756143928813692745475831269629457183562374891347918652981526437,18,3881175
260095300008731624100000958080070400072549831940180702016924000800017049409008070,264895317598731624137462958381276495672549831945183762716924583853617249429358176,47,2121997
400060900080050104590000870005407060000693050006000000001006000300020410050000000,412768935687359124593241876125487369874693251936512748741836592368925417259174683,27,3316003
900060080006050903280000046409006050800000030000093800321040578578000600090000320,913764285746258913285931746439876152867125439152493867321649578578312694694587321,34,2875273
000000098000000000000003200100060705205000030380200000800700000000000071000000002,627541398938672154514983267149368725275194836386257419862715943493826571751439682,19,3836523
070000005000267003000540700000050000040020100902000000000000200000002006000600001,276318945594267813381549762713854629845926137962731458637185294158492376429673581,20,3779379
040091030010073000030004002007000320080000000009000086090400000800026093200009000,648291735912573648735864912457618329186932457329745186593487261874126593261359874,26,3414268
000006000000000000020000000000670200706000000050010600305400000070500000000027000,439186725861752934527943168143678259786295341952314687395461872278539416614827593,17,3954335
485006090000040007016039050003010602000900501000607000640002085030000009972050010,485176293329845167716239854893514672267983541154627938641792385538461729972358416,33,2966097
000023409000049157809517003130096740408130006006000310361900574080754601754000892,517623489623849157849517263135296748478135926296478315361982574982754631754361892,48,2016002
700000380000007020000050000000026090000089437900070000000000206000090000000200010,764912385835647921291358674347126598612589437958473162189735246426891753573264819,21,3744659
005000000010000090000730008090000500000005920008009000000010000381000000000007000,865294137713856492249731658692473581437185926158629374974318265381562749526947813,18,3880445
520000080001000000030050090069000000010007600005006100000000000190200060000310072,526194387941783256837652491469831725318527649275946138782465913193278564654319872,23,3594434
100700009000900000000000000870600000502100000000000801410067000000014000000009000,184736259637952184259481637871693542542178396396245871415867923923514768768329415,19,3851128
985163742724589316361427958578691423432875169196234587650312874213748695840056231,985163742724589316361427958578691423432875169196234587659312874213748695847956231,78,156924
600090700800700602705610804026000000057000100100007306000409500000560201003080000,612894735894735612735612894326148957957326148148957326281479563479563281563281479,31,3106776
000000001001000490000028000938502000000009000000000030000003000000900000002700009,576394821821675493493128576938512764764839215215467938649283157157946382382751649,18,3886526
000907803100083060035640107582700931003250670647390520050006089008405016761839245,426917853179583462835642197582764931913258674647391528254176389398425716761839245,51,1856730
000000680000000140000680000008007000020030518000508060000000090003000056000700400,732149685865372149419685372158267934627934518394518267576423891243891756981756423,22,3628009
805096243000200518342581700008042351150000920400000870206050080001029035534170602,815796243967234518342581769678942351153867924429315876296453187781629435534178692,47,2090589
020080000000090020000000040000900013000805904400001000060000000000000000000400067,621584739845793126937162548258947613316825974479631852763218495594376281182459367,18,3893525
010560090508000100000000000080000010170000200000075060000000000000001070050000000,317568492568942137942317658689423715175689243423175869231756984894231576756894321,18,3917722
305008000080000070000000000030000005000000000000003800000036100803409000000005000,375168942186294573249357681637981425918542736524673819752836194863419257491725368,17,3990424
000000003080500200000000060000600000000095700009000000730000450600001000100000000,956214873387569214421873569274638195863195742519742638732986451698451327145327986,17,3981762
000600000205308000008000605600000000300070060090561800020400100010000003903157086,179625348265348719438719625651832974382974561794561832826493157517286493943157286,29,3243905
240301500310587240578064309837645920654012837921873654080026703793458162162739485,246391578319587246578264319837645921654912837921873654485126793793458162162739485,67,846556
030084700579003468640000000824000010060000200103800090000350140395021800412060900,231684759579213468648597321824976513967135284153842697786359142395421876412768935,38,2625902
009013004000000000000095010000000000000287005078500100000100007700000001160030009,659813274831472596427695318594361782316287945278549163942156837783924651165738429,23,3564092
000000500058006000000500007800060000000280090000000000080601000000402003000030010,736914582258376941194528367823769154415283796679145238387691425961452873542837619,19,3850055
006000800005800000008002000009000000000200003500000000400000005000190300900040006,126539874395874612748612539839467251674251983512983467483726195267195348951348726,18,3936059
000070000000600000000090040400207000038060000000000001000030007070005004000000500,364571298289643175157892346416257983938164752725389461592438617671925834843716529,17,3966304
000107000005030000000005604000004108000000000070000003500090300600000000040002000,436127589985436721127985634369274158851369472274851963512698347698743215743512896,18,3879065
201060007000007200000023009710200900980000000052608000000000036120050090000000000,231569487695847213478123659714235968986471325352698741849712536127356894563984172,25,3487120
000005000760000000009000000030060007000120900002000400007030680000080000090000000,321895746764312895859746312935468127486127953172953468247531689513689274698274531,18,3924289
030700010800390070500000000000001090000000100000080020080032000000000000000070000,439725816816394572572168439724651398398247165165983724981432657657819243243576981,17,3943093
000000000000605000020000000248000600000024300900006400000000000012040700000000000,756412938893675241124389567248793615561824379937156482375261894612948753489537126,17,3964021
000000000002800003300000000030000080000000000100000050600040800910003040000000306,874391265562874193391562478239456781456187932187239654623745819918623547745918326,17,3991797
004036079089450632060078150000045008000800700030000046640082910827009000005360080,514236879789451632362978154971645328456823791238197546643782915827519463195364287,39,2616543
000006007100320004000500000000090080050000000001002000000060501500003000000000040,823946157175328694649571832436197285258634719791852463384769521512483976967215348,18,3903127
050003100000000500000000270700060000000000000002107008090600005000000061070005000,459723186327816594618954273731568429865249317942137658293671845584392761176485932,19,3838067
459712683683400712712683459975200048200048975348975261030890500804527106020136804,459712683683459712712683459975261348261348975348975261136894527894527136527136894,63,1119997
876090000392514768415678920201085306587936412639142875763429581158067249924801637,876293154392514768415678923241785396587936412639142875763429581158367249924851637,70,686309
296001405540620000000854962400596021965213074130708650800065290654932708329187546,296371485548629137713854962487596321965213874132748659871465293654932718329187546,58,1428303
426090871900871602000642093600350184800260057503180009200730410000416925004000708,426593871935871642718642593692357184841269357573184269259738416387416925164925738,48,2044230
000057003000009004050000060507040030000000000008000500000104000000500400000003005,962457813813269754754318962527841639639725148148936527295174386386592471471683295,19,3833616
200059748748200609600040200300000020800005004900021000130097000080000000000080000,213659748748213659659748213365974821821365974974821365136597482482136597597482136,29,3224986
900800003000009000100400602800500060000396200600000000500700000200000000060082000,926851473734629815158437692812574369475396281693218547541763928289145736367982154,22,3666398
000150004100004002006000109010000090009000000002097000000070000000000003007000000,723159864195864732846732159614328597579641328382597641268973415451286973937415286,18,3903582
018270534002534010405819200324901607050607420000023951541790362807002105203005000,918276534672534819435819276324951687159687423786423951541798362897362145263145798,51,1815808
000000000000000000400060000070000092900600000041080000060000010000000035300100700,286753941735491628419268573673514892928637154541982367867345219192876435354129786,17,3944937
000300000420100030500008010000000000306905000005000300000000900040000002960080000,617359428428167539539248617184736295376925184295814376852471963741693852963582741,20,3809659
746319285193502476825674913468793521251846397937125648374951862682437159519268734,746319285193582476825674913468793521251846397937125648374951862682437159519268734,80,52218
000000304430000000000900100006000008700002000020600000000008920085200000000000050,517826394439751682268943175946375218753182469821694537374518926185269743692437851,19,3855359
000000000000700016804020005000030000000000004008000050200000000400052703000000021,162593487359748216874621935641235879523987164798416352215379648486152793937864521,19,3862496
000009000000400000030000006100690000004000017080000400020000170800701000000000000,467239851518467923239518746175694238694382517382175469926853174853741692741926385,18,3876692
000057000000000300000000000040000070000004003800000900027500040000400000090300050,983257461275641398614938527149823675756194283832765914327516849561489732498372156,17,3957404
000000004006000800000098600000021048400000100001400006009000020600004907254000000,598736214736142859142598673967321548485967132321485796879613425613254987254879361,24,3538343
000005600000000009000040300031500000708000000000007000100050000000700005000000170,387195624624873519519246387931524768768319452452687931173952846846731295295468173,17,3964325
034127006127896534090534127610083752750019483080002619045971368368045970971368245,534127896127896534896534127619483752752619483483752619245971368368245971971368245,65,956087
651943278943827516820651439794182653365794021082365947518436792406279185279510364,651943278943827516827651439794182653365794821182365947518436792436279185279518364,76,286873
000400000020950007700000953000082000500040700000000040900030000000000000005600000,359467821128953467764821953643782195591346782287195346912534678876219534435678219,19,3842232
126030087080612403350008601938267514410893206672541830297156048843729160561384700,126435987789612453354978621938267514415893276672541839297156348843729165561384792,64,1051166
000007810800004702006000000000040020000000004000000900098002000000000309007000000,439627815851934762726158493985346127172589634643271958398462571264715389517893246,18,3888150
070000006000050002000000715980000103300000400040030800003009000409007000060000000,571328946694751382238964715982476153315892467746135829853249671429617538167583294,22,3676691
000000000000021006000000015000005100106400950020010030000032500500000000000000600,251687493439521876867349215743295168186473952925816734674932581518764329392158647,20,3762617
706510084008070150135090702673451820892067040514280637409720316287036405301945078,726513984948672153135894762673451829892367541514289637459728316287136495361945278,59,1315808
080500036090000000600184000000600008000000603050000200003007000040300000000000000,481592736295736184637184592912653478874219653356478219523867941149325867768941325,19,3817731
000070009200000000000219000000000600600001000020600030090060000003000090000000700,846375219219846375375219846531924687687531924924687531498763152763152498152498763,17,3978498
080000091000000000000250006000005100000700000000900000000000005560001003000570010,285647391674139582193258476932865147856714239741923658419382765567491823328576914,18,3910568
000608145063500209150970836026053490409007050300094060940080013501020087678315000,297638145863541279154972836726853491419267358385194762942786513531429687678315924,47,2097168
612000305900000000804005000100000030000508000000010000003000000000000000500900040,612784395935162784874395162129476538746538219358219476293641857461857923587923641,18,3926577
763021504005637280102054067037209406654078100921540038340782905078195040009403802,763821594495637281182954367837219456654378129921546738346782915278195643519463872,56,1559886
000043005500000000000000000308700010000300000000000800000000000070000000061435070,296143785587296341143587692358729416614358927729614853435872169872961534961435278,17,3970654
030608900907400050856709034000943000000000309309060070400306085600007001785194020,234658917917432856856719234178943562562871349349265178491326785623587491785194623,39,2562773
930001054100004370400700800593007000000002035046305180370008500000170200800006010,937281654182564379465739821593817462718642935246395187371428596659173248824956713,35,2824083
000000800080000003004200007007010000000780400000000000000800005000000000270050600,715439826682571943394268157857314269926785431143692578469827315531946782278153694,17,3995136
030007000000200000907000423700000009090000360003090000060309050000070000000800030,234957618186234795957186423718623549495718362623495871862349157349571286571862934,22,3646605
000000090000100000100000007061890270007060030000020005000910300000000109000030000,382746591746159823159382467561893274427561938893427615675918342234675189918234756,21,3736136
305007000000005901090000053000000004000001600000000000000360100502800006600100000,325917468846235971197486253271698534453721689968543712789364125512879346634152897,21,3742687
000000000500300100007006000010005400700000000000000050009080005000004039040000001,983712564564398127127456983318275496752649318496831752639187245871524639245963871,18,3901869
000000094000040000940000000000000700000300400080100205000700000000030900700200043,571823694823946157946571382352684719197352468684197235438769521215438976769215843,19,3868425
000500000003070095000001006540320000830000050600405000000007840095084000018003500,267549318183672495954831726541328967832796154679415283326957841795184632418263579,28,3267856
300000000200000103600000500076000000050067000000000670060000000020106000538000061,391258746285674193647319582976831254452967318813425679169583427724196835538742961,22,3675764
000050000000300000000026007000000004000094180000000000720080000601000040009000000,437958216216347598598126437185632974362794185974815362723489651651273849849561723,17,3999690
000004000006090480700000090021007000974853200805602700197030025400020900560000030,219784563356291487748365192621947358974853216835612749197438625483526971562179834,34,2926518
040020060010003754006000001400000802059208070800000190501002603030005289000306017,745129368912863754386457921467591832159238476823674195571982643634715289298346517,35,2835656
090620007000000040070040000000000003000000900020010000000000000200075406000000200,594628137682137549173549628745962813831754962926813754469281375218375496357496281,17,3992916
100002000004000000020040010402700500900408070700000800301200000000000400000000000,137592684864173259529846317482761593953428176716935842391254768678319425245687931,20,3769460
030500048849720561165984002698247053300869270472130806010650420900301685506000307,237516948849723561165984732698247153351869274472135896713658429924371685586492317,55,1616365
000000300006000010000030040009000080000002000600008520300020005000000070020009000,478291356536874912192635748259346187817952463643718529384127695965483271721569834,18,3926084
010300504700005800000008000050009000000010000007500000000003090500080000000000000,918372564732645819465198237354869721689217453127534986871423695596781342243956178,17,3946009
004620010000500020702000345080090000070060003100704060000100030003005601600000000,354627819891543726762918345286391457475862193139754268527186934943275681618439572,27,3353539
000000002004000009905000000102000000300070050600000001590000080001005000000000095,867539412214768539935412768172856943349271856658943271596324187781695324423187695,19,3814404
000000030400000060037600000001470000000050700040926000070210354000000000000500600,862145937415397862937682415581473296296851743743926581679218354354769128128534679,23,3598730
600810020000004000000500007050000000000008042380005700000000000010002000000000000,647819325235764918198523467452697831976138542381245796869351274513472689724986153,17,3986799
120908000009000041305021000507000360000000800402009000000002000000300417603007902,124968753869573241375421698517284369936715824482639175741892536298356417653147982,29,3212655
000000000400205700090800000100000008000000400009700060000400800624080000000000200,378164925461295783592873614147652398256938471839741562713426859624589137985317246,19,3872898
000000000007000000000600001000000000020510000050003070002458000000020080000006007,263175498517849326984632751398267145726514839451983672172458963639721584845396217,17,3945769
026100000070000010000000000000950000003026001009000000090000004000210000000004000,926135487478692315351847962264951738783426591519378246192583674647219853835764129,17,3987992
000203000000000600000401000000000000000049200030500000700000320491002000000007000,146293857329785614578461932852176493617349285934528761765914328491832576283657149,18,3889987
090000000070983002041000000060300000018040000000000260054030000300000050000000003,893421675576983142241756398462375819918642537735198264654837921387219456129564783,21,3728839
000100050060000900500800710000000000075400009400290000000080090000000030000900000,829167354167543982543829716291675843675438129438291567754382691916754238382916475,19,3842930
000007000000000000020068007047000080000000305501800070000003000310000000000000100,864357291753921648129468537647135982298746315531892476475213869312689754986574123,18,3887573
000060402300000000005200900000000600108000000006020010082600000000002000000000000,819765432324189567675234981293518674158476329746923815982651743437892156561347298,17,3946450
004700600705602840609800751200300009197004380350109264070910400001408507400537916,834751692715692843629843751246385179197264385358179264573916428961428537482537916,47,2099506
406030209317020050000040010000000000000000000001000700000050000560000000004009000,456731289317928456289645317628574931745193628931862745893256174562417893174389562,19,3866380
053000000000005000000000000000050000010060004000490007000900700840007000000010080,453176928298345671761829543934751862517268394682493157126984735849537216375612489,17,3949987
302809104850106327146372890068721500593468712721093486004900650085000973930685001,372859164859146327146372895468721539593468712721593486214937658685214973937685241,59,1328502
010020040600400000000800000034700650000000010500000070000200000000906500007000020,813627945672495381459831267134782659728569413596143872345218796281976534967354128,20,3764629
900020100100083407407106900060801279270004830830270060002000708008000000310000000,983427156156983427427156983564831279279564831831279564642315798798642315315798642,35,2841097
040090000900103047001004900000000000000030000000002306700008060200000005004570000,647295831952183647831764952316947528528631479479852316795328164283416795164579283,22,3654163
000000040000307009307902000001090480200500100004030690003109000600400000000008004,912865743865347219347912568731296485296584137584731692453179826628453971179628354,26,3385987
000000000002000030015002000000000000261480000800309000050000008780000000000070000,498135267672948531315762849539621784261487953847359126954213678786594312123876495,18,3882623
000600000000700000078400020010270004000000000020000000000000000400006009600000840,145632798263789415978451623516273984894165237327948156739814562481526379652397841,17,3938405
000400000000000040000070000004060000000700806008030470130000000400080000007000200,516423987789156342243879615974568123321794856658231479135942768492687531867315294,18,3911112
000590000003000000000370200007000000200900700500080002001400020000020056000000000,862591374473268591195374268387612945216945783549783612651439827934827156728156439,19,3827226
392657008148923675765481932920536847087019563653870291204095786876102350539008104,392657418148923675765481932921536847487219563653874291214395786876142359539768124,68,797495
650040000300000017000000650070084500000000100000000000040000060000001008230000000,652147389389562417417839652176984523894253176523716894941328765765491238238675941,19,3819156
300592000186037259905618003600041325410250086002869074859076400761024000040905607,374592861186437259925618743698741325417253986532869174859176432761324598243985617,52,1787006
006030200000000000000000000307000009100000003004050001000000100000000002280046000,796538214835214697412697538357821469128469753964753821579382146641975382283146975,17,3991875
092000000050280100007035002000004070000060000041573809003050094920300058000490000,892741536356289147417635982689124375735968421241573869173856294924317658568492713,31,3086979
604982735705041928028703014872036491491027503563419872189275340207060180346090257,614982735735641928928753614872536491491827563563419872189275346257364189346198257,65,951992
670205084205948617900671253000350060486002095000486721020504070594860130860103549,671235984235948617948671253712359468486712395359486721123594876594867132867123549,54,1663367
020000700000000009039000000000080005000264130010000000002000000450020893900005000,821593764674812359539647281246381975795264138318759426162938547457126893983475612,22,3633023
003000400006000032040200000098000000007501080510300006009700000730000090001000020,283167459176954832945238761398672145627541983514389276859723614732416598461895327,24,3548171
000390800060000040000000700000750009014000000005001000400000000000508070500400306,157394862268175943349286751836752419914863527725941638471639285693528174582417396,21,3703200
000000000360000000009004000000000008608000000000080070206070000507000300000003050,142356789365897412879124635791432568658719243423685971236578194587941326914263857,17,3950672
087000009090000500305000000209000000046030000010000023000000400001000090000000000,487365219192487536365192748239718654546239871718546923953821467821674395674953182,18,3910563
050600000000000000000000800000000024000030050300700000200058000030000509000300001,759683412863241795421579836175896324986432157342715968217958643634127589598364271,17,3968586
000000300300080057007000000035090000000500906000000000000059000003000000020007000,812745369369281457457936812735698241241573986986124735174359628593862174628417593,17,3962642
050000000000600000080050200040500700307002000600003020030000900004000000060030000,953271648172684395486359217248596731317842569695713824531427986724968153869135472,19,3832934
029780030001294760608510209830401090962078415145609380200007954504062000713005026,429786531351294768678513249837451692962378415145629387286137954594862173713945826,52,1788563
